Date,PPO,DQN,EW,BH
2024-06-17 04:00:00,0.13638250087165935,0.13638250087165935,0.10128228737907774,0.10121222139680616
2024-06-18 04:00:00,0.13654160155327935,0.13654160155327935,0.10523549227774866,0.10501363722636549
2024-06-20 04:00:00,0.1286520681464502,0.1286520681464502,0.10388727323679077,0.10401635252338759
2024-06-21 04:00:00,0.12583341733038836,0.12583341733038836,0.09908126117642654,0.0989212567938522
2024-06-24 04:00:00,0.11422936403382761,0.11422936403382761,0.09728674316330364,0.09703775974734642
2024-06-25 04:00:00,0.1254412064736959,0.1254412064736959,0.10039610606331018,0.10007275355818619
2024-06-26 04:00:00,0.1273450857646588,0.1273450857646588,0.09543261448584099,0.09533228370966192
2024-06-27 04:00:00,0.12978946799738864,0.12978946799738864,0.10018634030400328,0.10019641325038285
2024-06-28 04:00:00,0.1244462746731033,0.1244462746731033,0.09323031129680125,0.09368671662480728
2024-07-01 04:00:00,0.13015564527607434,0.13015564527607434,0.09161894008106923,0.0926398062070659
2024-07-02 04:00:00,0.14045687428341067,0.14045687428341067,0.09784166484607082,0.09880816603270191
2024-07-03 04:00:00,0.14861450431272952,0.14861450431272952,0.107096945050948,0.1078989090233521
2024-07-05 04:00:00,0.15884663074117628,0.15884663074117628,0.11654082406264038,0.1174058155866296
2024-07-08 04:00:00,0.16108180991826956,0.16108180991826956,0.11486563419289374,0.11556842811878558
2024-07-09 04:00:00,0.16180601058804872,0.16180601058804872,0.11463086960138401,0.115523228421334
2024-07-10 04:00:00,0.17204160229246523,0.17204160229246523,0.12139763812079479,0.12245933414762998
2024-07-11 04:00:00,0.14968294276888477,0.14968294276888477,0.12049764012896899,0.12102558856020586
2024-07-12 04:00:00,0.15536103787754194,0.15536103787754194,0.12443247647296357,0.12494817637905897
2024-07-15 04:00:00,0.15786726497931602,0.15786726497931602,0.12368507122619478,0.12469071294120054
2024-07-16 04:00:00,0.15808746380048228,0.15808746380048228,0.1337447810510865,0.13454800762053998
2024-07-17 04:00:00,0.12806850951903445,0.12806850951903445,0.12182124014799618,0.12202174771311135
2024-07-18 04:00:00,0.12309910022645314,0.12309910022645314,0.11517387038968833,0.11542899522920046
2024-07-19 04:00:00,0.11396662784374892,0.11396662784374892,0.1052468949870956,0.10531767731293465
2024-07-22 04:00:00,0.1285137801397021,0.1285137801397021,0.11075391638319966,0.1112285987114653
2024-07-23 04:00:00,0.12474335919204248,0.12474335919204248,0.11003004096106006,0.11052719173417379
2024-07-24 04:00:00,0.08792105778777609,0.08792105778777609,0.09181869399090102,0.09193056765257523
2024-07-25 04:00:00,0.07654392259170385,0.07654392259170385,0.08592004731751479,0.08537170243125083
2024-07-26 04:00:00,0.0864596132576215,0.0864596132576215,0.09579936318279413,0.09534673788315094
2024-07-29 04:00:00,0.0881786836165805,0.0881786836165805,0.09745102254273377,0.09683076563584032
2024-07-30 04:00:00,0.0740625754080063,0.0740625754080063,0.09643908316459333,0.09555907878239303
2024-07-31 04:00:00,0.10289718176697475,0.10289718176697475,0.11459054528723382,0.11411793144467072
2024-08-01 04:00:00,0.07804428079255482,0.07804428079255482,0.10655998673070986,0.10533402035010532
2024-08-02 04:00:00,0.05368149175232777,0.05368149175232777,0.10328059975114236,0.10124201847719166
2024-08-05 04:00:00,0.023054648374541444,0.023054648374541444,0.08686786282773969,0.08433649461832403
2024-08-06 04:00:00,0.03219822693774863,0.03219822693774863,0.08348706042938026,0.08136886059861219
2024-08-07 04:00:00,0.02096146640723692,0.02096146640723692,0.07717841479001213,0.07519251476718687
2024-08-08 04:00:00,0.05069975101512666,0.05069975101512666,0.0925456440340148,0.09108723489838054
2024-08-09 04:00:00,0.055512446184195305,0.055512446184195305,0.09803184528161643,0.09640812349061958
2024-08-12 04:00:00,0.05727832943329411,0.05727832943329411,0.10390225255934363,0.10253070407405605
2024-08-13 04:00:00,0.08137651478867734,0.08137651478867734,0.11536583607877739,0.11385014841608107
2024-08-14 04:00:00,0.08133134697842104,0.08133134697842104,0.1157714412447106,0.11396448091279353
2024-08-15 04:00:00,0.10589645036740264,0.10589645036740264,0.12500573139885085,0.1234986521618429
2024-08-16 04:00:00,0.10679946785424389,0.10679946785424389,0.13226335804445377,0.13111629384655824
2024-08-19 04:00:00,0.11946389883535784,0.11946389883535784,0.1386690369620188,0.13741212430263142
2024-08-20 04:00:00,0.11698582540135084,0.11698582540135084,0.14062223404235677,0.13925008056382995
2024-08-21 04:00:00,0.12128789617890064,0.12128789617890064,0.1424726821402612,0.14107091848175424
2024-08-22 04:00:00,0.10496940383057518,0.10496940383057518,0.1309891065249063,0.12956404197137278
2024-08-23 04:00:00,0.11544849044937537,0.11544849044937537,0.14083100905939577,0.13951616060294847
2024-08-26 04:00:00,0.10543335982240502,0.10543335982240502,0.1379397192586484,0.13674619164223192
2024-08-27 04:00:00,0.10815729287492025,0.10815729287492025,0.13927479757680705,0.13817634842118007
